Date,HomeTeam,AwayTeam,FTHG,FTAG,HA_Scored,Note
28/08/16,Sampdoria,Atalanta,2,1,1,0.4564932063194258
28/08/16,Sassuolo,Pescara,0,3,0,0.16782778867726225
28/08/16,Torino,Bologna,5,1,1,0.4422248154798668
28/08/16,Udinese,Empoli,2,0,0,0.3505250964560444
10/09/16,Juventus,Sassuolo,3,1,1,0.3207232427251837
10/09/16,Palermo,Napoli,0,3,0,0.31216919443838664
11/09/16,Atalanta,Torino,2,1,1,0.6913485430737267
11/09/16,Bologna,Cagliari,2,1,1,0.3188045186074131
11/09/16,Chievo,Lazio,1,1,1,0.334142691777747
11/09/16,Milan,Udinese,0,1,0,0.4376269704737267
11/09/16,Pescara,Inter,1,2,1,0.25407857869913336
11/09/16,Roma,Sampdoria,3,2,1,0.43823432280027874
12/09/16,Empoli,Crotone,2,1,1,0.1887461193245686
16/09/16,Sampdoria,Milan,0,1,0,0.32879148321474766
17/09/16,Lazio,Pescara,3,0,0,0.20375319223795782
17/09/16,Napoli,Bologna,3,1,1,0.35410307080489156
18/09/16,Cagliari,Atalanta,3,0,0,0.4718421981471709
18/09/16,Crotone,Palermo,1,1,1,0.22149540442451554
18/09/16,Fiorentina,Roma,1,0,0,0.4985472138025207
18/09/16,Inter,Juventus,2,1,1,0.45564397708569515
18/09/16,Sassuolo,Genoa,2,0,0,0.30604834758936883
18/09/16,Torino,Empoli,0,0,0,0.4611445495571859
18/09/16,Udinese,Chievo,1,2,1,0.3575921683724337
20/09/16,Milan,Lazio,2,0,0,0.3951615006139226
21/09/16,Atalanta,Palermo,0,1,0,0.40077688742007117
21/09/16,Bologna,Sampdoria,2,0,0,0.24135857722374915
21/09/16,Chievo,Sassuolo,2,1,1,0.33882121756443834
21/09/16,Empoli,Inter,0,2,0,0.34443653552048115
21/09/16,Genoa,Napoli,0,0,0,0.3609036113374708
21/09/16,Juventus,Cagliari,4,0,0,0.32911322479953187
21/09/16,Pescara,Torino,0,0,0,0.3609329748757865
21/09/16,Roma,Crotone,4,0,0,0.27853530006946625
21/09/16,Udinese,Fiorentina,2,2,1,0.49183159057189507
24/09/16,Napoli,Chievo,2,0,0,0.3100531817731579
24/09/16,Palermo,Juventus,0,1,0,0.28076497495870034
25/09/16,Fiorentina,Milan,0,0,0,0.36719944421299805
25/09/16,Genoa,Pescara,1,1,1,0.26355964345182836
25/09/16,Inter,Bologna,1,1,1,0.429569444057159
25/09/16,Lazio,Empoli,2,0,0,0.24387954583531485
25/09/16,Sassuolo,Udinese,1,0,0,0.35642626888357654
25/09/16,Torino,Roma,3,1,1,0.6009173215201327
26/09/16,Cagliari,Sampdoria,2,1,1,0.36812663937356216
26/09/16,Crotone,Atalanta,1,3,1,0.3790713476114268
01/10/16,Pescara,Chievo,0,2,0,0.18973966359968952
01/10/16,Udinese,Lazio,0,3,0,0.33757346484322037
02/10/16,Atalanta,Napoli,1,0,0,0.39963970106695634
02/10/16,Bologna,Genoa,0,1,0,0.2847836506033607
02/10/16,Cagliari,Crotone,2,1,1,0.3357517195358716
02/10/16,Empoli,Juventus,0,3,0,0.23337650763870277
02/10/16,Milan,Sassuolo,4,3,1,0.3909037069102732
02/10/16,Roma,Inter,2,1,1,0.4833900871674362
02/10/16,Sampdoria,Palermo,1,1,1,0.3324758766015583
02/10/16,Torino,Fiorentina,2,1,1,0.5704075000765322
15/10/16,Juventus,Udinese,2,1,1,0.3426050282958848
15/10/16,Napoli,Roma,1,3,1,0.4901533844748983
15/10/16,Pescara,Sampdoria,1,1,1,0.2933215521617326
16/10/16,Chievo,Milan,1,3,1,0.3543817352524935
16/10/16,Fiorentina,Atalanta,0,0,0,0.3963267560239421
16/10/16,Genoa,Empoli,0,0,0,0.2500357174244606
16/10/16,Inter,Cagliari,1,2,1,0.5386358753744993
16/10/16,Lazio,Bologna,1,1,1,0.3303069583959695
16/10/16,Sassuolo,Crotone,2,1,1,0.33192447376345646
17/10/16,Palermo,Torino,1,4,1,0.4938882248908618
22/10/16,Milan,Juventus,1,0,0,0.3036212532964351
22/10/16,Sampdoria,Genoa,2,1,1,0.38022414337196664
23/10/16,Atalanta,Inter,2,1,1,0.4930693208599207
23/10/16,Bologna,Sassuolo,1,1,1,0.4167232094417559
23/10/16,Cagliari,Fiorentina,3,5,1,0.47790622106919833
23/10/16,Crotone,Napoli,1,2,1,0.350795608648808
23/10/16,Empoli,Chievo,0,0,0,0.21321141654176423
23/10/16,Roma,Palermo,4,1,1,0.47414689177870895
23/10/16,Torino,Lazio,2,2,1,0.5229565189818892
23/10/16,Udinese,Pescara,3,1,1,0.3301061548052345
25/10/16,Genoa,Milan,3,0,0,0.31106149839888103
26/10/16,Chievo,Bologna,1,1,1,0.40741278766176514
26/10/16,Fiorentina,Crotone,1,1,1,0.4165812466624086
26/10/16,Inter,Torino,2,1,1,0.6809912078802209
26/10/16,Juventus,Sampdoria,4,1,1,0.4028884645165133
26/10/16,Lazio,Cagliari,4,1,1,0.4177527066340172
26/10/16,Napoli,Empoli,2,0,0,0.24487566317721313
26/10/16,Pescara,Atalanta,0,1,0,0.2913584576970522
26/10/16,Sassuolo,Roma,1,3,1,0.529902025351498
27/10/16,Palermo,Udinese,1,3,1,0.42802288537978206
29/10/16,Bologna,Fiorentina,0,1,0,0.40785918249889613
29/10/16,Juventus,Napoli,2,1,1,0.3558588143985196
30/10/16,Atalanta,Genoa,3,0,0,0.30621084437663365
30/10/16,Crotone,Chievo,2,0,0,0.31221493261394884
30/10/16,Empoli,Roma,0,0,0,0.3514596898960253
30/10/16,Lazio,Sassuolo,2,1,1,0.4961892748309863
30/10/16,Milan,Pescara,1,0,0,0.23301242876490944
30/10/16,Sampdoria,Inter,1,0,0,0.48202490337979276
31/10/16,Cagliari,Palermo,2,1,1,0.5114908219762739
31/10/16,Udinese,Torino,2,2,1,0.6234078187777816
05/11/16,Napoli,Lazio,1,1,1,0.4652284201132529
05/11/16,Torino,Cagliari,5,1,1,0.6718784190138246
06/11/16,Chievo,Juventus,1,2,1,0.3764117653322035
06/11/16,Fiorentina,Sampdoria,1,1,1,0.47347522287526644
06/11/16,Genoa,Udinese,1,1,1,0.4297288199190137
06/11/16,Inter,Crotone,3,0,0,0.46611267733396483
06/11/16,Palermo,Milan,1,2,1,0.39615450576456485
06/11/16,Pescara,Empoli,0,4,0,0.1412783333589982
06/11/16,Roma,Bologna,3,0,0,0.43670467586727435
06/11/16,Sassuolo,Atalanta,0,3,0,0.36246087798954313
19/11/16,Chievo,Cagliari,1,0,0,0.4197692263530205
19/11/16,Juventus,Pescara,3,0,0,0.26079320442692944
19/11/16,Udinese,Napoli,1,2,1,0.5418003874103139
20/11/16,Atalanta,Roma,2,1,1,0.4536105377610027
20/11/16,Bologna,Palermo,3,1,1,0.4625097515356851
20/11/16,Crotone,Torino,0,2,0,0.4875313017864241
20/11/16,Empoli,Fiorentina,0,4,0,0.2589658167461862
20/11/16,Lazio,Genoa,3,1,1,0.4215916566527364
20/11/16,Milan,Inter,2,2,1,0.4431301952263218
20/11/16,Sampdoria,Sassuolo,3,2,1,0.5461633728732133
26/11/16,Empoli,Milan,1,4,1,0.2661966630352008
26/11/16,Torino,Chievo,2,1,1,0.5169870074399502
27/11/16,Bologna,Atalanta,0,2,0,0.30795295456260646
27/11/16,Cagliari,Udinese,2,1,1,0.5993227425558417
27/11/16,Crotone,Sampdoria,1,1,1,0.4777552963309478
27/11/16,Genoa,Juventus,3,1,1,0.400176533064282
27/11/16,Palermo,Lazio,0,1,0,0.4805178914089495
27/11/16,Roma,Pescara,3,2,1,0.37931599763855295
28/11/16,Inter,Fiorentina,4,2,1,0.5411667064645828
28/11/16,Napoli,Sassuolo,1,1,1,0.586931955771677
02/12/16,Napoli,Inter,3,0,0,0.4774395901391527
03/12/16,Juventus,Atalanta,3,1,1,0.3929704057609394
04/12/16,Fiorentina,Palermo,2,1,1,0.53799221693803
04/12/16,Lazio,Roma,0,2,0,0.49152226009874
04/12/16,Milan,Crotone,2,1,1,0.41837347072533504
04/12/16,Pescara,Cagliari,1,1,1,0.4187570018782998
04/12/16,Sampdoria,Torino,2,0,0,0.5505848263592356
04/12/16,Sassuolo,Empoli,3,0,0,0.27058074686763517
05/12/16,Chievo,Genoa,0,0,0,0.3449247848577259
05/12/16,Udinese,Bologna,1,0,0,0.44429276889264013
10/12/16,Crotone,Pescara,2,1,1,0.34532197857458236
10/12/16,Sampdoria,Lazio,1,2,1,0.4992716012047884
11/12/16,Atalanta,Udinese,1,3,1,0.5051879935172807
11/12/16,Bologna,Empoli,0,0,0,0.1803555872644079
11/12/16,Cagliari,Napoli,0,5,0,0.47272401090299887
11/12/16,Inter,Genoa,2,0,0,0.3916149133294452
11/12/16,Palermo,Chievo,0,2,0,0.3598087449264449
11/12/16,Torino,Juventus,1,3,1,0.593759104896139
12/12/16,Fiorentina,Sassuolo,2,1,1,0.5851945123523482
12/12/16,Roma,Milan,1,0,0,0.4263926658816448
15/12/16,Genoa,Fiorentina,1,0,0,0.37618209298633665
17/12/16,Empoli,Cagliari,2,0,0,0.2749812628694379
17/12/16,Juventus,Roma,1,0,0,0.4190657614117649
17/12/16,Milan,Atalanta,0,0,0,0.3388171438358768
18/12/16,Chievo,Sampdoria,2,1,1,0.4900084572854892
18/12/16,Genoa,Palermo,3,4,1,0.47147029521695294
18/12/16,Lazio,Fiorentina,3,1,1,0.5118198961522369
18/12/16,Napoli,Torino,5,3,1,0.5555553481034989
18/12/16,Pescara,Bologna,0,3,0,0.25311507286215196
18/12/16,Sassuolo,Inter,0,1,0,0.3873429061627913
18/12/16,Udinese,Crotone,2,0,0,0.4504354830982614
20/12/16,Atalanta,Empoli,2,1,1,0.2888836094771133
21/12/16,Inter,Lazio,3,0,0,0.41276753915259445
22/12/16,Cagliari,Sassuolo,4,3,1,0.5356327879406105
22/12/16,Fiorentina,Napoli,3,3,1,0.5385725564333872
22/12/16,Palermo,Pescara,1,1,1,0.4131453144806472
22/12/16,Roma,Chievo,3,1,1,0.37773630158619176
22/12/16,Sampdoria,Udinese,0,0,0,0.5001594394055716
22/12/16,Torino,Genoa,1,0,0,0.4369228413263503
07/01/17,Empoli,Palermo,1,0,0,0.3266236039110698
07/01/17,Napoli,Sampdoria,2,1,1,0.5719730335910366
08/01/17,Chievo,Atalanta,1,4,1,0.41929373314672413
08/01/17,Genoa,Roma,0,1,0,0.33467885549956444
08/01/17,Juventus,Bologna,3,0,0,0.29167634114988683
08/01/17,Lazio,Crotone,1,0,0,0.36037817310490006
08/01/17,Milan,Cagliari,1,0,0,0.35540040851563726
08/01/17,Sassuolo,Torino,0,0,0,0.43335164347300764
08/01/17,Udinese,Inter,1,2,1,0.4460644765142237
14/01/17,Crotone,Bologna,0,1,0,0.23906092249962496
14/01/17,Inter,Chievo,3,1,1,0.41004274543585817
15/01/17,Cagliari,Genoa,4,1,1,0.39393419337410307
15/01/17,Fiorentina,Juventus,2,1,1,0.5358826940036557
15/01/17,Lazio,Atalanta,2,1,1,0.446636725801341
15/01/17,Napoli,Pescara,3,1,1,0.4883229536784396
15/01/17,Sampdoria,Empoli,0,0,0,0.28983452824191913
15/01/17,Sassuolo,Palermo,4,1,1,0.4701284893783899
15/01/17,Udinese,Roma,0,1,0,0.37793500586431106
16/01/17,Torino,Milan,2,2,1,0.5012127007572205
21/01/17,Chievo,Fiorentina,0,3,0,0.4509531654077461
21/01/17,Milan,Napoli,1,2,1,0.49763881885380523
22/01/17,Atalanta,Sampdoria,1,0,0,0.4738190093668051
22/01/17,Bologna,Torino,2,0,0,0.29124136435510656
22/01/17,Empoli,Udinese,1,0,0,0.2647158044455376
22/01/17,Genoa,Crotone,2,2,1,0.35112368562252105
22/01/17,Juventus,Lazio,2,0,0,0.3683238212845706
22/01/17,Palermo,Inter,0,1,0,0.3968752145908259
22/01/17,Pescara,Sassuolo,1,3,1,0.48386965021209827
22/01/17,Roma,Cagliari,1,0,0,0.3226485781005172
28/01/17,Inter,Pescara,3,0,0,0.3803260352336818
28/01/17,Lazio,Chievo,0,1,0,0.36434356893537795
29/01/17,Cagliari,Bologna,1,1,1,0.3174056992222753
29/01/17,Crotone,Empoli,4,1,1,0.28145244145561804
29/01/17,Fiorentina,Genoa,3,3,1,0.4842939345236014
29/01/17,Napoli,Palermo,1,1,1,0.596158636689986
29/01/17,Sampdoria,Roma,3,2,1,0.3860279163450463
29/01/17,Sassuolo,Juventus,0,2,0,0.38718139451990385
29/01/17,Torino,Atalanta,1,1,1,0.5341961621363748
29/01/17,Udinese,Milan,2,1,1,0.45252679445422017
01/02/17,Pescara,Fiorentina,1,2,1,0.484467318679654
04/02/17,Bologna,Napoli,1,7,1,0.44981157927217713
05/02/17,Atalanta,Cagliari,2,0,0,0.3857945896718668
05/02/17,Chievo,Udinese,0,0,0,0.3664543532064646
05/02/17,Empoli,Torino,1,1,1,0.36083800841216385
05/02/17,Genoa,Sassuolo,0,1,0,0.4128793586550508
05/02/17,Juventus,Inter,1,0,0,0.2785607791519822
05/02/17,Milan,Sampdoria,0,1,0,0.40698420344699315
05/02/17,Palermo,Crotone,1,0,0,0.36418569294917574
05/02/17,Pescara,Lazio,2,6,1,0.41991348234782944
07/02/17,Roma,Fiorentina,4,0,0,0.39771090202436304
08/02/17,Bologna,Milan,0,1,0,0.29150747423360945
08/02/17,Crotone,Juventus,0,2,0,0.3010271724795093
10/02/17,Napoli,Genoa,2,0,0,0.45410000273527573
11/02/17,Fiorentina,Udinese,3,0,0,0.41327578679526294
12/02/17,Cagliari,Juventus,0,2,0,0.31276158311844193
12/02/17,Crotone,Roma,0,2,0,0.26906515241983353
12/02/17,Inter,Empoli,2,0,0,0.2362380983710612
12/02/17,Palermo,Atalanta,1,3,1,0.4704196148396411
12/02/17,Sampdoria,Bologna,3,1,1,0.34449946604896137
12/02/17,Sassuolo,Chievo,1,3,1,0.38639671587596613
12/02/17,Torino,Pescara,5,3,1,0.5482493079382281
13/02/17,Lazio,Milan,1,1,1,0.40192244349747946
17/02/17,Juventus,Palermo,4,1,1,0.40273946874308086
18/02/17,Atalanta,Crotone,1,0,0,0.3214529618747872
18/02/17,Empoli,Lazio,1,2,1,0.3454560784417908
19/02/17,Bologna,Inter,0,1,0,0.22794451893042067
19/02/17,Chievo,Napoli,1,3,1,0.533632546181999
19/02/17,Milan,Fiorentina,2,1,1,0.4556954131205192
19/02/17,Pescara,Genoa,5,0,0,0.36525324957932703
19/02/17,Roma,Torino,4,1,1,0.42886284471642755
19/02/17,Sampdoria,Cagliari,1,1,1,0.39446604447581574
19/02/17,Udinese,Sassuolo,1,2,1,0.47457629000970925
25/02/17,Juventus,Empoli,2,0,0,0.20816711057672654
25/02/17,Napoli,Atalanta,0,2,0,0.4778267787697373
26/02/17,Chievo,Pescara,2,0,0,0.38756644485499014
26/02/17,Crotone,Cagliari,1,2,1,0.33387015682193966
26/02/17,Genoa,Bologna,1,1,1,0.35112734153365777
26/02/17,Inter,Roma,1,3,1,0.319209046325861
26/02/17,Lazio,Udinese,1,0,0,0.3389662679048425
26/02/17,Palermo,Sampdoria,1,1,1,0.5019428170825119
26/02/17,Sassuolo,Milan,0,1,0,0.394664161247676
27/02/17,Fiorentina,Torino,2,2,1,0.577680260357331
04/03/17,Milan,Chievo,3,1,1,0.42241819875637665
04/03/17,Roma,Napoli,1,2,1,0.5203951070517121
04/03/17,Sampdoria,Pescara,3,1,1,0.4893461195453791
05/03/17,Atalanta,Fiorentina,0,0,0,0.38928168150536446
05/03/17,Bologna,Lazio,0,2,0,0.3008277777870264
05/03/17,Cagliari,Inter,1,5,1,0.38797258742662843
05/03/17,Crotone,Sassuolo,0,0,0,0.3565424262432765
05/03/17,Empoli,Genoa,0,2,0,0.2551192921175594
05/03/17,Torino,Palermo,3,1,1,0.6406624051971443
05/03/17,Udinese,Juventus,1,1,1,0.3421164428815684
10/03/17,Juventus,Milan,2,1,1,0.3890292622429372
11/03/17,Genoa,Sampdoria,0,1,0,0.38339847887451467
12/03/17,Chievo,Empoli,4,0,0,0.2589810452265715
12/03/17,Fiorentina,Cagliari,1,0,0,0.41703662964934457
12/03/17,Inter,Atalanta,7,1,1,0.4035025364422899
12/03/17,Napoli,Crotone,3,0,0,0.3484081997857467
12/03/17,Palermo,Roma,0,3,0,0.40036062374415465
12/03/17,Pescara,Udinese,1,3,1,0.4364132272596615
12/03/17,Sassuolo,Bologna,0,1,0,0.28433766711540914
13/03/17,Lazio,Torino,3,1,1,0.5462424705579815
18/03/17,Milan,Genoa,1,0,0,0.31867826511467623
18/03/17,Torino,Inter,2,2,1,0.5783911613874688
19/03/17,Atalanta,Pescara,3,0,0,0.3536192012384256
19/03/17,Bologna,Chievo,4,1,1,0.3416550354785849
19/03/17,Cagliari,Lazio,0,0,0,0.38356603981220516
19/03/17,Crotone,Fiorentina,0,1,0,0.27575261116526173
19/03/17,Empoli,Napoli,2,3,1,0.41271784673470496
19/03/17,Roma,Sassuolo,3,1,1,0.4259627202428814
19/03/17,Sampdoria,Juventus,0,1,0,0.36974043952321395
19/03/17,Udinese,Palermo,4,1,1,0.5475579946331253
01/04/17,Roma,Empoli,2,0,0,0.28810121588674076
01/04/17,Sassuolo,Lazio,1,2,1,0.399647091646907
02/04/17,Chievo,Crotone,1,2,1,0.3316083118291638
02/04/17,Fiorentina,Bologna,1,0,0,0.32750937637168415
02/04/17,Genoa,Atalanta,0,5,0,0.26937743347060117
02/04/17,Napoli,Juventus,1,1,1,0.43376930861360774
02/04/17,Palermo,Cagliari,1,3,1,0.46297019521059907
02/04/17,Pescara,Milan,1,1,1,0.46773367825323015
02/04/17,Torino,Udinese,2,2,1,0.6371616758461413
03/04/17,Inter,Sampdoria,1,2,1,0.4680065161760928
08/04/17,Atalanta,Sassuolo,1,1,1,0.3885661853390512
08/04/17,Empoli,Pescara,1,1,1,0.3769917586406044
08/04/17,Juventus,Chievo,2,0,0,0.35543350986729355
09/04/17,Bologna,Roma,0,3,0,0.2810936922482238
09/04/17,Cagliari,Torino,2,3,1,0.6323668592828001
09/04/17,Crotone,Inter,2,1,1,0.37037879983103716
09/04/17,Lazio,Napoli,0,3,0,0.45842299819430177
09/04/17,Milan,Palermo,4,0,0,0.48641292543712156
09/04/17,Sampdoria,Fiorentina,2,2,1,0.44786040780650027
09/04/17,Udinese,Genoa,3,0,0,0.33942043535879696
15/04/17,Cagliari,Chievo,4,0,0,0.39108825230951616
15/04/17,Fiorentina,Empoli,1,2,1,0.32268380004236785
15/04/17,Genoa,Lazio,2,2,1,0.321136838148806
15/04/17,Inter,Milan,2,2,1,0.5344687516647495
15/04/17,Napoli,Udinese,3,0,0,0.39442077356882876
15/04/17,Palermo,Bologna,0,0,0,0.335653216687809
15/04/17,Pescara,Juventus,0,2,0,0.37146498592639327
15/04/17,Roma,Atalanta,1,1,1,0.40473517891501437
15/04/17,Sassuolo,Sampdoria,2,1,1,0.487079066632567
15/04/17,Torino,Crotone,1,1,1,0.5805314473941955
22/04/17,Atalanta,Bologna,3,2,1,0.32170983538240866
22/04/17,Fiorentina,Inter,5,4,1,0.5072311266143213
23/04/17,Chievo,Torino,1,3,1,0.6056569302871379
23/04/17,Juventus,Genoa,4,0,0,0.22466028253757386
23/04/17,Lazio,Palermo,6,2,1,0.49521041566897306
23/04/17,Milan,Empoli,1,2,1,0.39505506244868177
23/04/17,Sampdoria,Crotone,1,2,1,0.4707854170585764
23/04/17,Sassuolo,Napoli,2,2,1,0.5098931857343367
23/04/17,Udinese,Cagliari,2,1,1,0.47853707570392534
24/04/17,Pescara,Roma,1,4,1,0.434515779547129
28/04/17,Atalanta,Juventus,2,2,1,0.38474032239537465
29/04/17,Torino,Sampdoria,1,1,1,0.7371952387958203
30/04/17,Bologna,Udinese,4,0,0,0.29344690040072374
30/04/17,Cagliari,Pescara,1,0,0,0.3971651085768076
30/04/17,Crotone,Milan,1,1,1,0.4930376002734074
30/04/17,Empoli,Sassuolo,1,3,1,0.5115032697759746
30/04/17,Genoa,Chievo,1,2,1,0.34794692238928904
30/04/17,Inter,Napoli,0,1,0,0.5077270386313429
30/04/17,Palermo,Fiorentina,2,0,0,0.3772839579808458
30/04/17,Roma,Lazio,1,3,1,0.4767822731619362
06/05/17,Juventus,Torino,1,1,1,0.5697206267853282
06/05/17,Napoli,Cagliari,3,1,1,0.4453904661580487
07/05/17,Chievo,Palermo,1,1,1,0.49336610059636876
07/05/17,Empoli,Bologna,3,1,1,0.38215923003442887
07/05/17,Genoa,Inter,1,0,0,0.3693972407749298
07/05/17,Lazio,Sampdoria,7,3,1,0.5566410818841228
07/05/17,Milan,Roma,1,4,1,0.4933310307478757
07/05/17,Pescara,Crotone,0,1,0,0.4015026539978772
07/05/17,Sassuolo,Fiorentina,2,2,1,0.49400392237509244
07/05/17,Udinese,Atalanta,1,1,1,0.4948594267777536
13/05/17,Atalanta,Milan,1,1,1,0.5862844297003137
13/05/17,Fiorentina,Lazio,3,2,1,0.5293436437681769
14/05/17,Bologna,Pescara,3,1,1,0.36177277293983096
14/05/17,Cagliari,Empoli,3,2,1,0.45575803775707197
14/05/17,Crotone,Udinese,1,0,0,0.36181603251158534
14/05/17,Inter,Sassuolo,1,2,1,0.6028162386688367
14/05/17,Palermo,Genoa,1,0,0,0.26439857162071123
14/05/17,Roma,Juventus,3,1,1,0.47106135007433103
14/05/17,Sampdoria,Chievo,1,1,1,0.5888656540793574
14/05/17,Torino,Napoli,0,5,0,0.6033343900330341
20/05/17,Chievo,Roma,3,5,1,0.5201976625669437
20/05/17,Napoli,Fiorentina,4,1,1,0.45942707289974755
21/05/17,Empoli,Atalanta,0,1,0,0.5057843718560514
21/05/17,Genoa,Torino,2,1,1,0.5350494756825427
21/05/17,Juventus,Crotone,3,0,0,0.33112481209140804
21/05/17,Lazio,Inter,1,3,1,0.566878785802055
21/05/17,Milan,Bologna,3,0,0,0.3856994991555096
21/05/17,Sassuolo,Cagliari,6,2,1,0.586584787619129
21/05/17,Udinese,Sampdoria,1,1,1,0.5875917665030773
22/05/17,Pescara,Palermo,2,0,0,0.38947896813373634
27/05/17,Atalanta,Chievo,1,0,0,0.4794005463719191
27/05/17,Bologna,Juventus,1,2,1,0.37568532331699844
28/05/17,Cagliari,Milan,2,1,1,0.5762442436490733
28/05/17,Crotone,Lazio,3,1,1,0.5308513439799608
28/05/17,Fiorentina,Pescara,2,2,1,0.4933597131724593
28/05/17,Inter,Udinese,5,2,1,0.49711455758174056
28/05/17,Palermo,Empoli,2,1,1,0.43277408940980744
28/05/17,Roma,Genoa,3,2,1,0.4487341463483998
28/05/17,Sampdoria,Napoli,2,4,1,0.6030546962731717
28/05/17,Torino,Sassuolo,5,3,1,0.7808603989509582
19/08/17,Juventus,Cagliari,3,0,0,0.4359575395079722
19/08/17,Verona,Napoli,1,3,1,0.5115434620989272
20/08/17,Atalanta,Roma,0,1,0,0.46171815840701236
20/08/17,Bologna,Torino,1,1,1,0.5941309200339462
20/08/17,Crotone,Milan,0,3,0,0.4594051685544924
20/08/17,Inter,Fiorentina,3,0,0,0.50650326118633
20/08/17,Lazio,Spal,0,0,0,0.28049794885529056
20/08/17,Sampdoria,Benevento,2,1,1,0.41292054735365885
20/08/17,Sassuolo,Genoa,0,0,0,0.4231066940395404
20/08/17,Udinese,Chievo,1,2,1,0.542801422161912
26/08/17,Benevento,Bologna,0,1,0,0.1887822752544338
26/08/17,Genoa,Juventus,2,4,1,0.4128801708678006
26/08/17,Roma,Inter,1,3,1,0.5958750365782444
27/08/17,Chievo,Lazio,1,2,1,0.6148381514996895
27/08/17,Crotone,Verona,0,0,0,0.3052564880083012
27/08/17,Fiorentina,Sampdoria,1,2,1,0.694101619530674
27/08/17,Milan,Cagliari,2,1,1,0.539483010694489
27/08/17,Napoli,Atalanta,3,1,1,0.5007272510776478
27/08/17,Spal,Udinese,3,2,1,0.24649239733790843
27/08/17,Torino,Sassuolo,3,0,0,0.6484946775186133
09/09/17,Juventus,Chievo,3,0,0,0.41299461732173637
10/09/17,Atalanta,Sassuolo,2,1,1,0.5457173396566528
10/09/17,Benevento,Torino,0,1,0,0.3419097366442702
10/09/17,Bologna,Napoli,0,3,0,0.4204529881003711
10/09/17,Cagliari,Crotone,1,0,0,0.36303060593272296
10/09/17,Inter,Spal,2,0,0,0.2583509171335826
10/09/17,Lazio,Milan,4,1,1,0.623774814159628
10/09/17,Udinese,Genoa,1,0,0,0.3934827101609738
10/09/17,Verona,Fiorentina,0,5,0,0.4192510230174268
16/09/17,Crotone,Inter,0,2,0,0.3485408040547839
16/09/17,Fiorentina,Bologna,2,1,1,0.4764844385350464
16/09/17,Roma,Verona,3,0,0,0.4127837776387712
17/09/17,Chievo,Atalanta,1,1,1,0.5540745392655662
17/09/17,Genoa,Lazio,2,3,1,0.5410823944840193
17/09/17,Milan,Udinese,2,1,1,0.5319715454842378
17/09/17,Napoli,Benevento,6,0,0,0.2524515225139326
17/09/17,Sassuolo,Juventus,1,3,1,0.5323735074134066
17/09/17,Spal,Cagliari,0,2,0,0.24902537830159116
17/09/17,Torino,Sampdoria,2,2,1,0.7220142487753456
19/09/17,Bologna,Inter,1,1,1,0.44837330809434467
20/09/17,Atalanta,Crotone,5,1,1,0.3798218947359513
20/09/17,Benevento,Roma,0,4,0,0.2422226186869233
20/09/17,Cagliari,Sassuolo,0,1,0,0.4801815108269291
20/09/17,Genoa,Chievo,1,1,1,0.49182242608003857
20/09/17,Juventus,Fiorentina,1,0,0,0.35882814152321607
20/09/17,Lazio,Napoli,1,4,1,0.5806972915012323
20/09/17,Milan,Spal,2,0,0,0.2597291797881292
20/09/17,Udinese,Torino,2,3,1,0.6423537017680472
20/09/17,Verona,Sampdoria,0,0,0,0.5177375429979344
23/09/17,Juventus,Torino,4,0,0,0.42813380770946385
23/09/17,Roma,Udinese,3,1,1,0.5576708401703667
23/09/17,Spal,Napoli,2,3,1,0.3224253042479874
24/09/17,Cagliari,Chievo,0,2,0,0.4059371724894515
24/09/17,Crotone,Benevento,2,0,0,0.13807853548501273
24/09/17,Fiorentina,Atalanta,1,1,1,0.5699727517108074
24/09/17,Inter,Genoa,1,0,0,0.3398977814080876
24/09/17,Sampdoria,Milan,2,0,0,0.5752326344206551
24/09/17,Sassuolo,Bologna,0,1,0,0.42441872467846753
24/09/17,Verona,Lazio,0,3,0,0.45401463030354483
30/09/17,Genoa,Bologna,0,1,0,0.3350411996871103
30/09/17,Udinese,Sampdoria,4,0,0,0.5577449281847906
01/10/17,Atalanta,Juventus,2,2,1,0.49036271233994594
01/10/17,Benevento,Inter,1,2,1,0.2776210532143629
01/10/17,Chievo,Fiorentina,2,1,1,0.5340792982986353
01/10/17,Lazio,Sassuolo,6,1,1,0.5816289590978464
01/10/17,Milan,Roma,0,2,0,0.3932496528650615
01/10/17,Napoli,Cagliari,3,0,0,0.37942749449754065
01/10/17,Spal,Crotone,1,1,1,0.2189740713079696
01/10/17,Torino,Verona,2,2,1,0.4188980962942862
14/10/17,Juventus,Lazio,1,2,1,0.5141558714833787
14/10/17,Roma,Napoli,0,1,0,0.42199564655307154
15/10/17,Bologna,Spal,2,1,1,0.2740594131672709
15/10/17,Cagliari,Genoa,2,3,1,0.32752633280995463
15/10/17,Crotone,Torino,2,2,1,0.4613247789837037
15/10/17,Fiorentina,Udinese,2,1,1,0.6090182022893449
15/10/17,Inter,Milan,3,2,1,0.47558785006443505
15/10/17,Sampdoria,Atalanta,3,1,1,0.6313451608924834
15/10/17,Sassuolo,Chievo,0,0,0,0.44313325830746964
16/10/17,Verona,Benevento,1,0,0,0.13289135181630637
21/10/17,Napoli,Inter,0,0,0,0.3946780718245506
21/10/17,Sampdoria,Crotone,5,0,0,0.42733810573064096
22/10/17,Atalanta,Bologna,1,0,0,0.4262331767243428
